stateβ β!β"β#β$β%β&β'β(β)β*β+β,β-β.β/β0β1β2β3β4β5β6β7β8β9β:β;β<β=β>β?β@βAβBβCβDβEβFβGβHβIβJβKβLβMβNβOβPβQβRβSβTβUβVβWβXβYβZβ[β\β]β^β_β`βaβbβcβdβeβfβgβhβiβjβkβlβmβnβoβpβqβrβsβtβuβvβwβxβyβzβ{β|β}β~β¢β£β§β¨βªβ¬β°β²β³β´β¹βºβÁβÂβÃβÉβÊβÍβÓβÔβÕβÚβÜβáβâβãβçβéβêβíβóβôβõβúβüβŋβτβ⁰β⁴β⁵β⁶β⁷β⁸β⁹β
δvezesδ 131β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 132β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β142β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 133β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β143β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 134β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β144β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 135β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β145β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 136β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β146β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δfuncaoδ 137β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 138β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β147β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 139β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β148β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δlogicoδ 140β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δrepitaδ 141β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δbitwiseδ 142β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δcompareδ 143β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 144β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β149β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 145β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β150β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 146β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β151β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 147β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β152β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 148β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β153β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 149β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β154β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δenquantoδ 150β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 151β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β155β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 152β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β156β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 153β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β157β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δdiferenteδ 154β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δestruturaδ 155β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δinclusiveδ 156β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δintervaloδ 157β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β
